title,date,views,comment_count,time,comment
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Rip Dee kosh's phone at 1:06

Oof"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Tenth
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,wah the chicken rice shop’s son is cute
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Title so misleading... and no... this is not the best chicken rice in SG
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Now i know why food king did not feature katong chicken rice in their best chicken rice episode. I was like, what where is katong chicken rice?!?!?! 

Another thing about their chicken rice is that they don use the knife to pat the meat flat before cutting it. I think by doing that, the meat is thick, juicy and substantial when u bite into it. 

And yes their soup is like some super elixir where after u drink it, u feel like all ur ailments are healed."
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"I am sorry, this is good chicken but its not Hainanese Chicken Rice. Too much garnish, sauce and garlic bits (!).. also, what's the deal with Achar? Those in the East still can have Tian Tian if they want the Hainanese version."
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,∂σи'т ʝυ∂gє вυт ι ∂σи'т яєαℓℓу ℓιкє ¢нι¢кєи яι¢є вυт ι ℓσνє тнє яσχу ѕqυαяє ωαgσи мєє.
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Love this episode and  hope that you guys would do another one.  I hope that you guys would be able to feature Katsuya, a japanese tonkutsu restaurant that i have been going to for years now.  Thank you :)"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Yay finally food king I’m going to be hungry as hell! Rip dee kosh’s iphone!!!! F in the chat boys!
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Please don't be offended when I say this, ive been eating katong chicken rice close to 30 years, I think recent months the rice taste more inferior then what it usually is. Don't know what they did to it, but the rice isn't as good anymore."
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Ello
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Second nice video noc
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Do a Ba Kut Teh episode please;)
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Minecraft is better than Fortnite
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Omg is that Chicken Rice uncle's son the same one in that Senorita video? I literally just came across him dancing to Senorita on Fb like before watching this. 😂😂
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"out of 100% of the ppl who will go to the katong chicken rice stall 
10% will be for soup
60% for the actual chicken rice





30% for the son"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,Am I the only one who wanted to know who this cute guy is? 11:30 🤔
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,ok can we just agree that west side is residential side and east side is good food side
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Me : omg can I queue for this free paper




Someone : just queue lor....... bak"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"These are the people who love food
👇"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,"Aiken, really need to suck in the tummy. LOL. But he's cute!"
Food King Singapore: The Best Chicken Rice in Singapore! (Finally allowed us to feature them!),"Oct 25, 2019","179,438 views",414 Comments,,WHOEVER UNLIKED IM GONNA KICK!
